"(PDH-TSV 4.0) ("	"\\YJYVR04\Process(HQVRMeeting)\% Processor Time"	"\\YJYVR04\Process(HQVRMeeting)\Handle Count"	"\\YJYVR04\Process(HQVRMeeting)\Private Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Virtual Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Working Set"	"\\YJYVR04\Process(HQVRMeeting)\Working Set - Private"
"08/05/2022 11:11:11.886"	"20.342462412887943657"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
"08/05/2022 11:11:12.883"	"25.06041062585468282"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
"08/05/2022 11:11:13.885"	"31.196401462647028069"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
"08/05/2022 11:11:14.882"	"23.501734941943318802"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
"08/05/2022 11:11:15.881"	"20.334282082967273908"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
"08/05/2022 11:11:16.880"	"26.584259216168433682"	"1501"	"1819598848"	"16371048448"	"1473294336"	"1333575680"
"08/05/2022 11:11:17.882"	"23.393807385945269317"	"1501"	"1819742208"	"16371048448"	"1473429504"	"1333710848"
"08/05/2022 11:11:18.882"	"45.299385827802851168"	"1501"	"1819820032"	"16371048448"	"1473499136"	"1333780480"
"08/05/2022 11:11:19.880"	"25.067152394549758299"	"1501"	"1819820032"	"16371048448"	"1473499136"	"1333780480"
"08/05/2022 11:11:20.880"	"21.860231227782509933"	"1501"	"1819820032"	"16371048448"	"1473499136"	"1333780480"
"08/05/2022 11:11:21.881"	"29.657848083486133106"	"1501"	"1819820032"	"16371048448"	"1473499136"	"1333780480"
"08/05/2022 11:11:22.881"	"29.712006462930624195"	"1501"	"1819820032"	"16371048448"	"1473499136"	"1333780480"
"08/05/2022 11:11:23.880"	"32.832511415707870128"	"1501"	"1819803648"	"16371048448"	"1473482752"	"1333764096"
"08/05/2022 11:11:24.879"	"20.342886169070737878"	"1501"	"1819803648"	"16371048448"	"1473482752"	"1333764096"
"08/05/2022 11:11:25.876"	"28.193357614873022499"	"1501"	"1819803648"	"16371048448"	"1473482752"	"1333764096"
"08/05/2022 11:11:26.877"	"26.529780821313075023"	"1501"	"1819803648"	"16371048448"	"1473482752"	"1333764096"
"08/05/2022 11:11:27.879"	"28.068338445180714302"	"1501"	"1819803648"	"16371048448"	"1473482752"	"1333764096"
"08/05/2022 11:11:28.878"	"28.160552697780950382"	"1501"	"1819803648"	"16371048448"	"1473482752"	"1333764096"
"08/05/2022 11:11:29.875"	"39.192214472238767087"	"1503"	"1819803648"	"16371048448"	"1473482752"	"1333764096"
"08/05/2022 11:11:30.875"	"21.860897535000169967"	"1503"	"1819803648"	"16371048448"	"1473482752"	"1333764096"
