Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
56001,2806,1140,55,37,9999,0,1381,0,3735,5158,4,3,1478,490,1804,0,0,44,72,52,0,0,33,0,0,1440,1584,17656,1008,0,19,29,29,30,36,19,18,14,9,70,0,0,11259,1255,0,1072,53,1125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57001,2806,1140,55,37,9999,0,1377,0,3735,5143,4,3,1478,490,1353,0,0,37,72,55,0,0,36,0,0,1440,1584,17446,999,0,21,33,36,33,33,21,5,10,5,73,0,0,11259,1255,0,1072,53,1125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58002,2806,1140,55,37,9999,0,1378,0,3735,5146,4,3,1478,490,1804,0,0,37,72,54,0,0,37,0,0,1440,1584,17222,1006,0,15,39,40,28,26,15,14,14,13,70,0,0,11259,1255,0,1072,53,1125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59002,2806,1140,55,37,9999,0,1426,0,3735,5326,4,3,1478,490,1804,0,0,38,72,54,0,0,35,0,0,1440,1584,17110,1025,0,22,44,35,16,28,9,14,22,5,73,0,0,11259,1255,0,1072,53,1125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60009,2803,1142,55,37,9999,0,1428,0,3735,5333,4,3,1478,490,1804,0,0,37,72,55,0,0,36,0,0,1440,1584,18964,1055,0,22,36,50,12,30,10,22,19,9,76,0,0,11260,1257,0,1073,53,1127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61002,2803,1142,55,37,9999,0,1389,0,3735,5187,4,3,1478,490,1804,0,0,37,72,56,0,0,37,0,0,1440,1584,19020,990,0,14,35,52,28,31,14,0,14,5,77,0,0,11260,1257,0,1073,53,1127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62002,2803,1142,55,37,9999,0,1500,0,3734,6071,4,3,1478,490,1555,0,0,37,72,55,0,0,37,0,0,1440,1584,17698,983,0,19,52,38,11,41,19,14,19,5,71,0,0,11260,1257,0,1073,53,1127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63002,2803,1142,55,37,9999,0,1500,0,3734,5832,4,3,1478,490,1804,0,0,59,72,52,0,0,17,0,0,1440,1584,13944,980,0,30,54,34,34,40,28,19,30,9,95,0,0,11260,1257,0,1073,53,1127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64002,2803,1142,55,37,9999,0,1500,0,3734,6179,4,3,1478,525,1804,0,0,68,72,53,0,0,6,0,0,1440,1584,12731,970,0,30,47,52,39,45,23,5,30,9,99,0,0,11260,1257,0,1073,53,1127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65003,2803,1142,55,37,9999,0,1500,0,3734,6650,4,4,2419,525,2000,0,0,70,72,53,0,0,7,0,0,1440,1584,12349,914,0,19,95,66,89,100,19,18,19,9,98,0,0,11260,1257,0,1073,53,1127,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66002,2803,1142,55,37,9999,0,1500,0,3734,6683,4,4,2419,525,2000,0,0,68,72,55,0,0,5,0,0,1440,1584,11582,3158,0,14,56,38,35,68,13,14,14,9,96,0,0,11260,1257,0,1073,53,1127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1085,1085
66183,2803,1142,55,37,9999,0,1500,0,3734,6683,4,4,2419,525,2000,0,0,68,72,55,0,0,5,0,0,1440,1584,11582,3158,0,14,56,38,35,68,13,14,14,9,96,0,0,11260,1257,0,1073,53,1127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1085,1085
