Frame, Time (ms)
 1060, 13530.530
 1061, 13541.535
 1062, 13552.533
 1063, 13563.363
 1064, 13574.354
 1065, 13586.655
 1066, 13597.349
 1067, 13608.890
 1068, 13619.749
 1069, 13630.129
 1070, 13641.700
 1071, 13653.246
 1072, 13664.247
 1073, 13674.975
 1074, 13686.105
 1075, 13696.847
 1076, 13707.852
 1077, 13718.888
 1078, 13730.795
 1079, 13742.103
 1080, 13752.909
 1081, 13763.885
 1082, 13774.817
 1083, 13785.660
 1084, 13797.741
 1085, 13808.724
 1086, 13819.560
 1087, 13830.565
 1088, 13841.594
 1089, 13852.453
 1090, 13864.323
 1091, 13875.199
 1092, 13887.250
 1093, 13897.043
 1094, 13908.069
 1095, 13918.899
 1096, 13930.298
 1097, 13942.305
 1098, 13975.254
 1099, 13986.984
 1100, 14220.332
 1101, 14230.545
 1102, 14241.809
 1103, 14252.711
 1104, 14263.798
 1105, 14425.767
 1106, 14456.648
 1107, 14539.283
 1108, 14572.440
 1109, 14574.623
 1110, 14587.234
 1111, 14609.847
 1112, 14620.197
 1113, 14630.624
 1114, 14642.079
 1115, 14652.891
 1116, 14663.983
 1117, 14674.625
 1118, 14686.529
 1119, 14697.588
 1120, 14708.514
 1121, 14719.475
 1122, 14730.496
 1123, 14741.451
 1124, 14753.190
 1125, 14764.656
 1126, 14775.346
 1127, 14786.413
 1128, 14797.946
 1129, 14808.509
 1130, 14819.835
 1131, 14831.353
 1132, 14841.746
 1133, 14853.050
 1134, 14864.981
 1135, 14875.723
 1136, 14886.713
 1137, 14896.862
 1138, 14907.920
 1139, 14919.841
 1140, 14931.039
 1141, 14941.790
 1142, 14952.995
 1143, 14963.719
 1144, 14974.894
 1145, 14987.190
 1146, 14997.756
 1147, 15008.819
 1148, 15019.326
 1149, 15030.452
 1150, 15041.674
 1151, 15052.349
 1152, 15064.933
 1153, 15075.279
 1154, 15086.188
 1155, 15097.376
 1156, 15108.249
 1157, 15119.237
 1158, 15130.876
 1159, 15137.955
 1160, 15148.842
 1161, 15159.651
 1162, 15170.711
 1163, 15181.535
 1164, 15193.161
 1165, 15204.059
 1166, 15214.974
 1167, 15226.961
 1168, 15237.938
 1169, 15248.886
 1170, 15259.802
 1171, 15270.840
 1172, 15281.640
 1173, 15292.722
 1174, 15304.673
 1175, 15315.638
 1176, 15329.038
 1177, 15337.574
 1178, 15348.599
 1179, 15359.515
 1180, 15371.531
 1181, 15382.312
 1182, 15393.297
 1183, 15404.223
 1184, 15415.105
 1185, 15426.269
 1186, 15438.080
 1187, 15448.972
 1188, 15459.894
 1189, 15470.932
 1190, 15481.917
 1191, 15493.304
 1192, 15504.174
 1193, 15515.212
 1194, 15526.222
 1195, 15537.165
 1196, 15549.264
 1197, 15560.071
 1198, 15570.887
 1199, 15582.023
 1200, 15593.209
 1201, 15603.772
 1202, 15617.004
 1203, 15627.481
 1204, 15637.748
 1205, 15648.660
 1206, 15659.730
 1207, 15670.699
 1208, 15683.092
 1209, 15693.522
 1210, 15704.561
 1211, 15715.509
 1212, 15726.177
 1213, 15737.210
 1214, 15749.666
 1215, 15760.174
 1216, 15771.225
 1217, 15781.995
 1218, 15792.874
 1219, 15803.761
 1220, 15815.458
 1221, 15826.984
 1222, 15837.962
 1223, 15848.983
 1224, 15860.019
 1225, 15870.694
 1226, 15881.542
 1227, 15894.146
 1228, 15904.960
 1229, 15915.949
 1230, 15926.331
 1231, 15937.466
 1232, 15948.416
 1233, 15959.237
 1234, 15971.461
 1235, 15982.053
 1236, 15993.304
 1237, 16003.997
 1238, 16015.162
 1239, 16025.787
 1240, 16037.842
 1241, 16048.740
 1242, 16059.941
 1243, 16070.802
 1244, 16082.401
 1245, 16092.674
 1246, 16105.150
 1247, 16116.138
 1248, 16126.538
 1249, 16139.625
 1250, 16150.505
 1251, 16162.505
 1252, 16173.229
 1253, 16184.540
 1254, 16195.101
 1255, 16206.212
 1256, 16217.674
 1257, 16229.422
 1258, 16240.538
 1259, 16251.072
 1260, 16261.886
 1261, 16273.403
 1262, 16284.197
 1263, 16295.993
 1264, 16306.897
 1265, 16317.753
 1266, 16328.611
 1267, 16340.022
 1268, 16350.644
 1269, 16362.003
 1270, 16373.445
 1271, 16384.536
 1272, 16396.053
 1273, 16406.417
 1274, 16417.383
 1275, 16428.925
 1276, 16440.259
 1277, 16451.150
 1278, 16462.232
 1279, 16473.298
 1280, 16484.342
 1281, 16495.331
 1282, 16507.304
 1283, 16518.117
 1284, 16528.776
 1285, 16539.856
 1286, 16550.742
 1287, 16561.782
 1288, 16573.262
 1289, 16584.526
 1290, 16595.806
 1291, 16606.696
 1292, 16617.674
 1293, 16628.658
 1294, 16639.494
 1295, 16651.300
 1296, 16662.680
 1297, 16673.261
 1298, 16684.379
 1299, 16695.174
 1300, 16706.061
 1301, 16718.293
 1302, 16729.025
 1303, 16739.936
 1304, 16751.166
 1305, 16762.261
 1306, 16773.238
 1307, 16784.301
 1308, 16796.012
 1309, 16806.288
 1310, 16817.757
 1311, 16828.362
 1312, 16840.446
 1313, 16851.168
 1314, 16862.252
 1315, 16873.369
 1316, 16883.891
 1317, 16895.312
 1318, 16906.372
 1319, 16917.421
 1320, 16928.497
 1321, 16940.608
 1322, 16951.608
 1323, 16962.415
 1324, 16973.432
 1325, 16984.104
 1326, 16995.551
 1327, 17007.269
 1328, 17017.644
 1329, 17028.338
 1330, 17039.713
 1331, 17051.645
 1332, 17062.441
 1333, 17073.245
 1334, 17084.130
 1335, 17095.602
 1336, 17106.867
 1337, 17117.565
 1338, 17128.610
 1339, 17140.850
 1340, 17151.960
 1341, 17162.855
 1342, 17173.884
 1343, 17184.767
 1344, 17196.238
 1345, 17207.236
 1346, 17218.857
 1347, 17229.828
 1348, 17240.217
 1349, 17251.142
 1350, 17263.861
 1351, 17274.269
 1352, 17285.322
 1353, 17296.176
 1354, 17307.404
 1355, 17317.728
 1356, 17329.100
 1357, 17341.031
 1358, 17352.469
 1359, 17363.232
 1360, 17373.583
 1361, 17385.166
 1362, 17395.545
 1363, 17407.468
 1364, 17418.362
 1365, 17429.522
 1366, 17440.850
 1367, 17451.909
 1368, 17463.353
 1369, 17474.487
 1370, 17485.323
 1371, 17495.520
 1372, 17507.516
 1373, 17518.756
 1374, 17529.634
 1375, 17540.032
 1376, 17551.604
 1377, 17563.613
 1378, 17574.079
 1379, 17585.219
 1380, 17595.903
 1381, 17608.119
 1382, 17619.504
 1383, 17630.269
 1384, 17640.415
 1385, 17651.436
 1386, 17662.335
 1387, 17674.904
 1388, 17685.399
 1389, 17696.363
 1390, 17706.751
 1391, 17718.573
 1392, 17729.688
 1393, 17740.561
 1394, 17751.427
 1395, 17762.424
 1396, 17773.486
 1397, 17785.582
 1398, 17796.509
 1399, 17807.423
 1400, 17818.471
 1401, 17830.328
 1402, 17841.239
 1403, 17852.076
 1404, 17862.740
 1405, 17873.558
 1406, 17884.641
 1407, 17896.791
 1408, 17907.847
 1409, 17918.738
 1410, 17929.272
 1411, 17940.811
 1412, 17951.225
 1413, 17963.697
 1414, 17974.745
 1415, 17985.736
 1416, 17996.677
 1417, 18007.274
 1418, 18018.258
 1419, 18028.959
 1420, 18041.130
 1421, 18051.971
 1422, 18063.056
 1423, 18074.076
 1424, 18085.171
 1425, 18095.588
 1426, 18108.138
 1427, 18119.062
 1428, 18129.641
 1429, 18140.722
 1430, 18151.402
 1431, 18162.911
 1432, 18173.292
 1433, 18184.361
 1434, 18195.246
 1435, 18206.548
 1436, 18218.337
 1437, 18229.451
 1438, 18240.023
 1439, 18251.525
 1440, 18261.917
 1441, 18273.467
 1442, 18285.450
 1443, 18295.732
 1444, 18306.866
 1445, 18317.858
 1446, 18328.865
 1447, 18339.668
 1448, 18351.974
 1449, 18362.476
 1450, 18373.444
 1451, 18384.378
 1452, 18395.332
 1453, 18406.331
 1454, 18418.919
 1455, 18429.768
 1456, 18440.784
 1457, 18451.283
 1458, 18462.180
 1459, 18473.193
 1460, 18483.914
 1461, 18496.123
 1462, 18507.219
 1463, 18518.069
 1464, 18528.807
 1465, 18539.708
 1466, 18551.124
 1467, 18563.218
 1468, 18573.617
 1469, 18584.705
 1470, 18595.457
 1471, 18606.629
 1472, 18617.327
 1473, 18629.409
 1474, 18640.379
 1475, 18651.414
 1476, 18662.396
 1477, 18673.546
 1478, 18684.050
 1479, 18695.334
 1480, 18707.605
 1481, 18718.458
 1482, 18729.436
 1483, 18740.051
 1484, 18750.800
 1485, 18761.840
 1486, 18774.062
 1487, 18784.637
 1488, 18795.826
 1489, 18806.615
 1490, 18817.606
 1491, 18828.997
 1492, 18840.479
 1493, 18851.906
 1494, 18862.981
 1495, 18873.312
 1496, 18884.307
 1497, 18895.801
 1498, 18907.251
 1499, 18918.368
 1500, 18929.234
 1501, 18940.274
 1502, 18950.975
