"(PDH-TSV 4.0) ("	"\\YJYVR04\Process(HQVRMeeting)\% Processor Time"	"\\YJYVR04\Process(HQVRMeeting)\Handle Count"	"\\YJYVR04\Process(HQVRMeeting)\Private Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Virtual Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Working Set"	"\\YJYVR04\Process(HQVRMeeting)\Working Set - Private"
"08/05/2022 11:35:16.311"	"32.215229642429363821"	"1868"	"1989488640"	"16679141376"	"1493385216"	"1338675200"
"08/05/2022 11:35:17.305"	"31.426108770941478809"	"1868"	"1990066176"	"16695721984"	"1493987328"	"1339277312"
"08/05/2022 11:35:18.297"	"31.512832781816740635"	"1868"	"1990615040"	"16695721984"	"1494519808"	"1339809792"
"08/05/2022 11:35:19.287"	"42.596688045029360126"	"1868"	"1991458816"	"16704937984"	"1504182272"	"1340624896"
"08/05/2022 11:35:20.295"	"37.232514171687761007"	"1868"	"1991987200"	"16695721984"	"1495867392"	"1341157376"
"08/05/2022 11:35:21.306"	"47.877727967917500962"	"1868"	"1994174464"	"16695721984"	"1497866240"	"1343156224"
"08/05/2022 11:35:22.303"	"45.445236446613265002"	"1868"	"1992966144"	"16704937984"	"1501958144"	"1342087168"
"08/05/2022 11:35:23.300"	"59.577031672103267113"	"1868"	"1993560064"	"16695721984"	"1497423872"	"1342713856"
"08/05/2022 11:35:24.296"	"51.75137700063923063"	"1868"	"1994178560"	"16695721984"	"1498034176"	"1343324160"
"08/05/2022 11:35:25.298"	"42.120759656324551656"	"1868"	"1996546048"	"16695721984"	"1500221440"	"1345511424"
"08/05/2022 11:35:26.290"	"36.210334003617049348"	"1868"	"1995456512"	"16695721984"	"1499299840"	"1344589824"
"08/05/2022 11:35:27.298"	"32.575920633987728081"	"1868"	"1996128256"	"16695721984"	"1499959296"	"1345249280"
"08/05/2022 11:35:28.295"	"36.021617681610095474"	"1868"	"1996754944"	"16695721984"	"1500577792"	"1345867776"
"08/05/2022 11:35:29.302"	"60.535080942419085659"	"1868"	"1999253504"	"16696770560"	"1502285824"	"1347575808"
"08/05/2022 11:35:30.296"	"34.570836876739349464"	"1868"	"1999826944"	"16705986560"	"1512361984"	"1348702208"
"08/05/2022 11:35:31.284"	"28.48187793046877303"	"1868"	"1998508032"	"16696770560"	"1502269440"	"1347559424"
"08/05/2022 11:35:32.290"	"37.268351110005539795"	"1868"	"1999052800"	"16696770560"	"1502797824"	"1348087808"
"08/05/2022 11:35:33.302"	"49.379292418441707468"	"1868"	"2000003072"	"16696770560"	"1503727616"	"1349017600"
"08/05/2022 11:35:34.297"	"26.718345437100062156"	"1868"	"2000277504"	"16696770560"	"1503993856"	"1349283840"
"08/05/2022 11:35:35.287"	"25.237920399397157922"	"1868"	"2002808832"	"16696770560"	"1506324480"	"1351614464"
"08/05/2022 11:35:36.295"	"31.023442007706126589"	"1868"	"2001444864"	"16696770560"	"1505124352"	"1350414336"
"08/05/2022 11:35:37.300"	"29.520699193347827105"	"1868"	"2002141184"	"16696770560"	"1505792000"	"1351081984"
"08/05/2022 11:35:38.300"	"28.140232307748185292"	"1868"	"2006806528"	"16696770560"	"1515937792"	"1361227776"
"08/05/2022 11:35:39.294"	"25.147254779814158354"	"1868"	"2007355392"	"16696770560"	"1513586688"	"1358876672"
"08/05/2022 11:35:40.299"	"27.970632874230410891"	"1868"	"1996959744"	"16696770560"	"1496399872"	"1350905856"
"08/05/2022 11:35:41.295"	"29.81661189281828328"	"1868"	"1997783040"	"16696770560"	"1506476032"	"1351766016"
"08/05/2022 11:35:42.306"	"40.1686480068588736"	"1868"	"1998336000"	"16696770560"	"1507020800"	"1352310784"
"08/05/2022 11:35:43.300"	"45.621071805477889427"	"1868"	"1998606336"	"16696770560"	"1507282944"	"1352572928"
