Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
58002,2801,1147,70,35,0,0,0,0,4030,0,2,4,1171,525,1804,0,0,69,72,51,0,0,3,0,0,1440,1584,12845,1020,110,23,22,26,30,45,19,23,10,9,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59002,2801,1147,70,35,0,0,0,0,4030,0,2,4,1171,525,1804,0,0,69,72,51,0,0,4,0,0,1440,1584,12824,998,112,26,29,45,33,33,23,14,26,5,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60011,2802,1148,70,35,0,0,0,0,4030,0,2,4,1171,525,1804,0,0,69,72,50,0,0,4,0,0,1440,1584,12828,1014,112,31,35,44,41,31,31,19,11,9,99,0,0,11296,1262,0,1079,53,1133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61004,2802,1148,70,35,0,0,0,0,4030,0,2,4,1171,525,1555,0,0,69,72,52,0,0,3,0,0,1440,1584,12711,1003,113,27,42,27,40,22,22,26,27,9,99,0,0,11296,1262,0,1079,53,1133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,2802,1148,70,35,0,0,0,0,4030,0,2,4,1171,525,1555,0,0,69,72,51,0,0,3,0,0,1440,1584,13052,1057,112,23,29,36,36,30,23,14,19,13,97,0,0,11296,1262,0,1079,53,1133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63003,2802,1148,70,35,0,0,0,0,4030,0,2,4,1171,525,1555,0,0,68,72,52,0,0,5,0,0,1440,1584,12902,1057,113,29,36,45,26,30,15,19,29,9,97,0,0,11296,1262,0,1079,53,1133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64003,2802,1148,70,35,0,0,0,0,4030,0,2,4,1171,525,1555,0,0,68,72,51,0,0,4,0,0,1440,1584,13059,1072,113,27,45,35,43,22,27,27,10,9,97,0,0,11296,1262,0,1079,53,1133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65003,2802,1148,70,35,0,0,65,0,4030,261,2,4,1171,525,1555,0,0,65,72,52,0,0,7,0,0,1440,1584,13984,1060,123,29,23,31,17,23,29,29,27,9,93,0,0,11296,1262,0,1079,53,1133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66003,2802,1148,70,35,0,0,0,0,4030,0,2,4,1171,525,1555,0,0,67,72,51,0,0,8,0,0,1440,1584,12730,1028,121,28,42,42,30,39,28,19,10,9,97,0,0,11296,1262,0,1079,53,1133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67002,2802,1148,70,35,0,0,0,0,4030,0,2,4,1171,525,1555,0,0,72,72,53,0,0,1,0,0,1440,1584,12261,1077,117,27,35,51,26,38,23,27,19,9,99,0,0,11296,1262,0,1079,53,1133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68002,2802,1148,70,35,0,0,0,0,4030,0,2,4,2419,525,2000,0,0,62,72,53,0,0,9,0,0,1440,1584,13762,1053,78,26,22,36,16,38,15,14,26,9,91,0,0,11296,1262,0,1079,53,1133,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
