Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
46908,2586,1232,84,40,9999,0,1292,0,4067,5254,2,2,1171,441,1804,1,1,73,72,47,0,73,0,1,0,1440,1584,7257,1444,0,33,50,42,14,23,23,14,33,10,65,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47908,2586,1232,84,40,9999,0,1315,0,4067,5348,2,2,1171,441,1804,1,1,73,72,47,0,73,0,1,0,1440,1584,7279,1435,0,27,38,46,22,33,27,14,25,13,65,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48908,2586,1232,84,40,9999,0,1298,0,4075,5289,2,2,1171,441,1804,1,1,73,72,47,0,73,0,1,0,1440,1584,7296,1435,0,36,34,26,36,40,36,14,21,0,65,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49909,2586,1232,84,40,9999,0,1296,0,4075,5281,2,2,1171,441,1804,1,1,73,72,47,0,73,0,1,0,1440,1584,7294,1436,0,28,47,15,22,30,28,19,27,5,65,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50908,2586,1232,84,40,9999,0,1296,0,4075,5281,2,2,1171,441,1804,1,1,73,72,47,0,73,0,1,0,1440,1584,7286,1441,0,34,30,30,33,22,30,15,34,13,65,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51909,2586,1232,84,40,9999,0,1291,0,4075,5260,2,2,1171,441,1804,1,1,73,72,47,0,73,0,1,0,1440,1584,7291,1436,0,31,45,22,25,12,19,31,26,9,65,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52909,2586,1232,84,40,9999,0,1385,0,4075,5643,2,2,1171,441,1804,1,1,73,72,47,0,73,0,2,0,1440,1584,7303,1438,0,26,33,26,30,40,10,23,26,18,64,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53908,2586,1232,84,40,9999,0,1284,0,4075,5232,2,2,1171,441,1804,1,1,73,72,47,0,73,0,1,0,1440,1584,7304,1436,0,28,38,41,27,46,22,28,22,5,64,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54908,2586,1232,84,40,9999,0,1262,0,4075,5142,2,2,1171,441,1804,1,1,73,72,47,0,73,0,6,0,1440,1584,6611,1456,0,34,42,38,22,22,18,19,34,10,62,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55909,2586,1232,84,40,9999,0,1257,0,4075,5122,2,2,1171,441,1804,1,1,73,72,47,0,71,0,10,0,1440,1584,6345,1471,0,28,50,30,27,11,27,5,28,5,58,0,0,11816,1351,1,1165,48,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
