"(PDH-TSV 4.0) ("	"\\PC-201912230946\Memory\% Committed Bytes In Use"	"\\PC-201912230946\Process(HQVRMeeting)\% Processor Time"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set - Private"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set"	"\\PC-201912230946\Process(HQVRMeeting)\Handle Count"	"\\PC-201912230946\Process(HQVRMeeting)\Private Bytes"	"\\PC-201912230946\Process(HQVRMeeting)\Virtual Bytes"
"08/10/2022 11:18:49.164"	"38.802304407302827371"	"39.049352083153607396"	"1616510976"	"1750982656"	"1611"	"3432042496"	"18201939968"
"08/10/2022 11:18:50.160"	"38.796635726186593729"	"51.777734866064740515"	"1615040512"	"1749512192"	"1611"	"3430039552"	"18200891392"
"08/10/2022 11:18:51.160"	"38.792995814884314143"	"67.163844893828397176"	"1614442496"	"1748934656"	"1611"	"3429478400"	"18201939968"
"08/10/2022 11:18:52.162"	"38.086903546491384986"	"51.441889346238809821"	"1612398592"	"1746894848"	"1536"	"3425570816"	"18195705856"
"08/10/2022 11:18:53.159"	"38.089194879422244355"	"45.478359577378704159"	"1612677120"	"1747173376"	"1536"	"3425857536"	"18195705856"
"08/10/2022 11:18:54.178"	"38.091008862967370874"	"56.744862436711997589"	"1613475840"	"1747972096"	"1536"	"3426680832"	"18195705856"
"08/10/2022 11:18:55.151"	"38.090925323332406549"	"36.919681675551018429"	"1613029376"	"1747525632"	"1534"	"3427155968"	"18194657280"
"08/10/2022 11:18:56.159"	"38.090925323332406549"	"29.442476764121305877"	"1613295616"	"1747791872"	"1534"	"3427434496"	"18194657280"
"08/10/2022 11:18:57.179"	"38.141167847938177715"	"45.987916092533083656"	"1614360576"	"1748856832"	"1534"	"3428532224"	"18194657280"
"08/10/2022 11:18:58.165"	"38.14024891195359146"	"39.622380079475014725"	"1614098432"	"1748594688"	"1534"	"3428278272"	"18194657280"
"08/10/2022 11:18:59.158"	"38.14024891195359146"	"56.625477881283003967"	"1614364672"	"1748860928"	"1534"	"3428552704"	"18194657280"
"08/10/2022 11:19:00.166"	"38.082834016085328699"	"46.488384003275164957"	"1594380288"	"1728925696"	"1451"	"3408179200"	"18152849408"
"08/10/2022 11:19:01.171"	"38.116452339598083654"	"60.644465940575145169"	"1602666496"	"1737236480"	"1440"	"3416469504"	"18161172480"
"08/10/2022 11:19:02.170"	"38.119698417866530349"	"0"	"1602654208"	"1737224192"	"1441"	"3416444928"	"18160123904"
"08/10/2022 11:19:03.171"	"38.117574140922535264"	"0"	"1602654208"	"1737224192"	"1442"	"3416444928"	"18160123904"
"08/10/2022 11:19:04.175"	"38.088550450766589961"	"4.6696065347196080708"	"1602670592"	"1737240576"	"1465"	"3416399872"	"18161172480"
"08/10/2022 11:19:05.179"	"38.088550450766589961"	"0"	"1602670592"	"1737244672"	"1466"	"3416399872"	"18161172480"
"08/10/2022 11:19:06.167"	"37.94695249245198454"	"79.082755434516343485"	"1613795328"	"1748414464"	"1451"	"3374428160"	"18028527616"
"08/10/2022 11:19:07.169"	"37.946785413182062996"	"37.412704935573827925"	"1613795328"	"1748426752"	"1451"	"3374428160"	"18028527616"
"08/10/2022 11:19:08.168"	"37.946773468970036447"	"31.271051671985578224"	"1613795328"	"1748434944"	"1451"	"3374428160"	"18028527616"
"08/10/2022 11:19:09.172"	"37.637573186689422755"	"32.70345034482517832"	"1604644864"	"1739284480"	"1451"	"3268366336"	"18028527616"
"08/10/2022 11:19:10.166"	"37.637322567784536886"	"14.149352973356352337"	"1604644864"	"1739284480"	"1453"	"3268366336"	"18028527616"
"08/10/2022 11:19:11.168"	"37.637215163008590935"	"28.059556695918107749"	"1603350528"	"1737994240"	"1453"	"3268366336"	"18028527616"
"08/10/2022 11:19:12.172"	"39.175328225636697255"	"76.267360568073669924"	"1776279552"	"1910923264"	"1454"	"3796152320"	"18383667200"
"08/10/2022 11:19:13.176"	"38.930404917087969352"	"32.687232718054595182"	"1648152576"	"1783164928"	"1563"	"3683028992"	"18283843584"
"08/10/2022 11:19:14.156"	"38.887406405733756287"	"63.750133747780601823"	"1642881024"	"1777541120"	"1563"	"3677863936"	"18275549184"
"08/10/2022 11:19:15.173"	"38.909603804096022373"	"38.398524238426404054"	"1643438080"	"1778098176"	"1563"	"3678437376"	"18275549184"
"08/10/2022 11:19:16.179"	"38.277693823510247739"	"37.283086999834956998"	"1628160000"	"1762820096"	"1563"	"3470163968"	"18280923136"
"08/10/2022 11:19:17.168"	"38.303173086210897225"	"39.521194843714603451"	"1628430336"	"1763090432"	"1563"	"3470442496"	"18280923136"
"08/10/2022 11:19:18.168"	"38.203416051856102342"	"53.105919043287741488"	"1603735552"	"1738395648"	"1563"	"3445059584"	"18280923136"
"08/10/2022 11:19:19.159"	"38.229802329612383005"	"53.587789508978488584"	"1603657728"	"1738317824"	"1563"	"3444994048"	"18280923136"
"08/10/2022 11:19:20.173"	"38.204681067309500975"	"47.777251823870386715"	"1604190208"	"1738850304"	"1563"	"3445542912"	"18280923136"
"08/10/2022 11:19:21.176"	"39.022178048971618125"	"57.621335457486246412"	"1700286464"	"1836716032"	"1636"	"3554582528"	"18267271168"
"08/10/2022 11:19:22.155"	"39.156353017118838977"	"78.252695623306934181"	"1686953984"	"1821614080"	"1642"	"3541733376"	"18258976768"
"08/10/2022 11:19:23.168"	"39.117650766651529182"	"66.304601191454821674"	"1668493312"	"1803153408"	"1642"	"3521609728"	"18258976768"
"08/10/2022 11:19:24.159"	"39.050688603671893873"	"42.597169760739966193"	"1649922048"	"1784582144"	"1642"	"3505405952"	"18260967424"
"08/10/2022 11:19:25.173"	"39.015327892036950175"	"47.754938661708209224"	"1629896704"	"1764556800"	"1642"	"3485130752"	"18260967424"
"08/10/2022 11:19:26.172"	"39.115968053023323137"	"56.315556939833655292"	"1673195520"	"1807855616"	"1642"	"3531337728"	"18262089728"
"08/10/2022 11:19:27.175"	"39.119739234242530301"	"54.47785830566812848"	"1665318912"	"1799979008"	"1642"	"3520425984"	"18262089728"
"08/10/2022 11:19:28.153"	"39.062085640398343855"	"41.56494126886587992"	"1653817344"	"1788477440"	"1642"	"3509972992"	"18260967424"
"08/10/2022 11:19:29.161"	"39.047836358437280069"	"55.786088466917959749"	"1640255488"	"1774915584"	"1642"	"3495747584"	"18260967424"
"08/10/2022 11:19:30.161"	"38.989287717032546254"	"60.946129972004037256"	"1629016064"	"1763676160"	"1642"	"3484082176"	"18260967424"
"08/10/2022 11:19:31.166"	"39.155696644251165139"	"60.645274679429697073"	"1675141120"	"1809801216"	"1642"	"3532820480"	"18260967424"
"08/10/2022 11:19:32.170"	"39.099439359060355059"	"42.005226719695230031"	"1666523136"	"1801183232"	"1642"	"3522076672"	"18260967424"
"08/10/2022 11:19:33.165"	"39.095119209749420008"	"61.283580636570846423"	"1656508416"	"1791168512"	"1642"	"3512823808"	"18260967424"
"08/10/2022 11:19:34.158"	"39.038372607677793269"	"50.333813853476250699"	"1646067712"	"1780727808"	"1642"	"3501477888"	"18260967424"
"08/10/2022 11:19:35.174"	"39.030591593829591091"	"53.810533590908882218"	"1635287040"	"1769947136"	"1642"	"3490463744"	"18260967424"
"08/10/2022 11:19:36.165"	"38.973475047148177453"	"58.345880536096842661"	"1623969792"	"1758629888"	"1642"	"3479126016"	"18260967424"
"08/10/2022 11:19:37.158"	"39.123009177651958623"	"64.489971777930009011"	"1667219456"	"1801879552"	"1642"	"3522744320"	"18260967424"
"08/10/2022 11:19:38.179"	"39.050199310074141579"	"56.662778232005663881"	"1656147968"	"1790808064"	"1642"	"3506008064"	"18260967424"
"08/10/2022 11:19:39.168"	"39.033276759794276245"	"31.60113602291866286"	"1642762240"	"1777422336"	"1642"	"3492593664"	"18260967424"
"08/10/2022 11:19:40.167"	"38.984884028086646879"	"71.884898550530408556"	"1633660928"	"1768321024"	"1642"	"3484229632"	"18260967424"
"08/10/2022 11:19:41.166"	"38.987079900453586845"	"54.751098876454882713"	"1624956928"	"1759617024"	"1642"	"3474780160"	"18260967424"
"08/10/2022 11:19:42.162"	"39.144347314523614045"	"59.652089922900863428"	"1687744512"	"1822404608"	"1642"	"3537653760"	"18262122496"
"08/10/2022 11:19:43.166"	"39.120324011687266363"	"45.139952531448543027"	"1671749632"	"1806409728"	"1642"	"3521609728"	"18262122496"
"08/10/2022 11:19:44.167"	"39.049471318500458494"	"51.492989613320986564"	"1655922688"	"1790582784"	"1642"	"3505815552"	"18262122496"
"08/10/2022 11:19:45.170"	"39.035401036738278435"	"31.145910367551643105"	"1642328064"	"1776988160"	"1642"	"3492216832"	"18278703104"
"08/10/2022 11:19:46.167"	"38.973117023467345632"	"50.183279372925802875"	"1629949952"	"1764610048"	"1642"	"3480498176"	"18278703104"
"08/10/2022 11:19:47.165"	"39.16438464987193413"	"61.007164080663713435"	"1686441984"	"1821102080"	"1642"	"3536871424"	"18277568512"
"08/10/2022 11:19:48.157"	"39.086383450563623398"	"55.164735644534431458"	"1670373376"	"1805033472"	"1642"	"3521454080"	"18277568512"
"08/10/2022 11:19:49.164"	"39.062670417843072812"	"40.329874047693785144"	"1653739520"	"1788399616"	"1642"	"3503685632"	"18277568512"
"08/10/2022 11:19:50.166"	"39.004611070036098397"	"45.206387047682973446"	"1641807872"	"1776467968"	"1642"	"3492171776"	"18277568512"
"08/10/2022 11:19:51.170"	"38.992939549263780918"	"51.391182354503030183"	"1630195712"	"1764855808"	"1642"	"3480109056"	"18277568512"
"08/10/2022 11:19:52.160"	"39.112208816016142521"	"47.330308097839598247"	"1678966784"	"1813626880"	"1642"	"3529084928"	"18277568512"
"08/10/2022 11:19:53.165"	"39.102542223199861837"	"59.090044170989820316"	"1664831488"	"1799491584"	"1642"	"3515006976"	"18277568512"
"08/10/2022 11:19:54.168"	"39.055271292816676976"	"70.112546029977110607"	"1658007552"	"1792667648"	"1642"	"3508465664"	"18277568512"
"08/10/2022 11:19:55.167"	"39.052812857332831697"	"45.365191670124850987"	"1648308224"	"1782968320"	"1642"	"3498479616"	"18277568512"
"08/10/2022 11:19:56.160"	"39.002570356010124897"	"48.78614039510554079"	"1639387136"	"1774047232"	"1642"	"3490304000"	"18277568512"
"08/10/2022 11:19:57.164"	"39.16237972191590444"	"49.784443317324651446"	"1686228992"	"1820889088"	"1642"	"3536539648"	"18277568512"
"08/10/2022 11:19:58.168"	"39.112352030145089543"	"38.894243502607714902"	"1676181504"	"1810841600"	"1639"	"3526967296"	"18277568512"
"08/10/2022 11:19:59.170"	"39.103819159582215548"	"51.467747876159982923"	"1665417216"	"1800077312"	"1639"	"3517702144"	"18277568512"
"08/10/2022 11:20:00.169"	"39.038468091524777037"	"42.214660912831313055"	"1652420608"	"1787080704"	"1639"	"3502665728"	"18277568512"
"08/10/2022 11:20:01.170"	"39.025973095331799811"	"48.42108041163241694"	"1639825408"	"1774485504"	"1639"	"3490074624"	"18277568512"
"08/10/2022 11:20:02.174"	"39.081753031136877041"	"63.786565695458023129"	"1668194304"	"1802854400"	"1639"	"3518599168"	"18277568512"
"08/10/2022 11:20:03.175"	"39.102757032751753741"	"53.054861473132518768"	"1663860736"	"1798520832"	"1639"	"3514396672"	"18277568512"
"08/10/2022 11:20:04.160"	"39.052442912723037693"	"42.856951293373271028"	"1656434688"	"1791094784"	"1639"	"3507576832"	"18277568512"
"08/10/2022 11:20:05.176"	"39.0648543692810577"	"46.14524979075898159"	"1652011008"	"1786671104"	"1639"	"3502272512"	"18277568512"
"08/10/2022 11:20:06.151"	"39.007821362234615492"	"43.229477385206585893"	"1641881600"	"1776541696"	"1639"	"3492175872"	"18277568512"
"08/10/2022 11:20:07.165"	"39.049053620325643976"	"44.716809494006540149"	"1644826624"	"1779486720"	"1639"	"3496960000"	"18277568512"
"08/10/2022 11:20:08.167"	"39.020232795509564028"	"43.647863998244105233"	"1643859968"	"1778520064"	"1639"	"3494473728"	"18277568512"
"08/10/2022 11:20:09.170"	"39.038145877196953393"	"43.60404852876452253"	"1642524672"	"1777184768"	"1639"	"3493945344"	"18277568512"
"08/10/2022 11:20:10.161"	"39.010017234601548353"	"41.020254766831278914"	"1641598976"	"1776259072"	"1639"	"3492655104"	"18277568512"
"08/10/2022 11:20:11.167"	"39.028168967698739777"	"46.603766081406220678"	"1640386560"	"1775046656"	"1639"	"3491233792"	"18277568512"
"08/10/2022 11:20:12.164"	"38.315847105885822543"	"46.998540363198706871"	"1637081088"	"1771741184"	"1566"	"3486183424"	"18272337920"
"08/10/2022 11:20:13.154"	"38.317028581704256851"	"34.709362228216861013"	"1637343232"	"1772003328"	"1566"	"3486449664"	"18272337920"
"08/10/2022 11:20:14.170"	"38.3217186756249788"	"41.531068241587121292"	"1637888000"	"1772548096"	"1566"	"3487010816"	"18288918528"
"08/10/2022 11:20:15.171"	"38.350909445050852753"	"53.079696479055129998"	"1638682624"	"1773342720"	"1566"	"3487817728"	"18288918528"
"08/10/2022 11:20:16.168"	"38.326384904404726228"	"37.618849230373520243"	"1639227392"	"1773887488"	"1566"	"3488378880"	"18288918528"
"08/10/2022 11:20:17.165"	"38.350551421370020932"	"43.866390694429533426"	"1639792640"	"1774452736"	"1566"	"3488964608"	"18288918528"
"08/10/2022 11:20:18.166"	"38.326384904404726228"	"28.101700879800556976"	"1640607744"	"1775267840"	"1566"	"3489804288"	"18288918528"
"08/10/2022 11:20:19.164"	"38.350324667606109585"	"43.822008324078126407"	"1639526400"	"1774186496"	"1566"	"3488731136"	"18288918528"
"08/10/2022 11:20:20.162"	"38.328843316605507141"	"53.265626580735805362"	"1639612416"	"1774272512"	"1562"	"3488710656"	"18280529920"
"08/10/2022 11:20:21.161"	"38.352460888762138325"	"46.905896914297443345"	"1640411136"	"1775071232"	"1562"	"3489538048"	"18280529920"
"08/10/2022 11:20:22.165"	"38.31102571876510865"	"48.251812549764736104"	"1640943616"	"1775603712"	"1562"	"3490086912"	"18280529920"
"08/10/2022 11:20:23.170"	"38.334714886344670504"	"49.735813306876529793"	"1641467904"	"1776128000"	"1562"	"3490627584"	"18280529920"
"08/10/2022 11:20:24.175"	"38.309880052299675413"	"48.228684265734649728"	"1641746432"	"1776406528"	"1562"	"3490914304"	"18280529920"
"08/10/2022 11:20:25.170"	"38.337161377616496338"	"42.383775023757522149"	"1642270720"	"1776930816"	"1562"	"3491459072"	"18280529920"
"08/10/2022 11:20:26.165"	"38.314605955573405538"	"40.814719058600090307"	"1642868736"	"1777528832"	"1562"	"3492003840"	"18280529920"
"08/10/2022 11:20:27.171"	"38.338772472538700242"	"41.963632413798869436"	"1643671552"	"1778331648"	"1562"	"3492831232"	"18280529920"
"08/10/2022 11:20:28.175"	"38.301502316794703518"	"45.09509205170949997"	"1643941888"	"1778601984"	"1564"	"3493109760"	"18280529920"
